# z r Bz Br
#--------------------
 -232 29 0.002965 -0.000703
 -232 30 0.002951 -0.000723
 -232 31 0.002938 -0.000747
 -232 32 0.002926 -0.000762
 -232 33 0.002908 -0.000786
 -232 34 0.002894 -0.000806
 -232 35 0.002883 -0.000827
 -232 36 0.002868 -0.000845
 -232 37 0.002849 -0.000864
 -232 38 0.002833 -0.000883
 -232 39 0.002819 -0.000903
 -232 40 0.002804 -0.000922
 -232 41 0.002786 -0.000941
 -232 42 0.002768 -0.00096
 -232 43 0.002751 -0.000977
 -232 44 0.002737 -0.000996
 -232 45 0.002717 -0.001014
 -232 46 0.002696 -0.00103
 -232 47 0.002682 -0.001043
 -232 48 0.002664 -0.00106
 -232 49 0.002644 -0.001079
 -232 50 0.002631 -0.001095
 -231 0 0.003207 0
 -231 1 0.003213 -0.000026
 -231 2 0.003213 -0.000047
 -231 3 0.00321 -0.000078
 -231 4 0.003207 -0.000103
 -231 5 0.003203 -0.00013
 -231 6 0.0032 -0.000156
 -231 7 0.0032 -0.000182
 -231 8 0.003194 -0.000207
 -231 9 0.00319 -0.000232
 -231 10 0.003184 -0.000258
 -231 11 0.003181 -0.000282
 -231 12 0.003174 -0.000307
 -231 13 0.003171 -0.000333
 -231 14 0.003159 -0.00036
 -231 15 0.003155 -0.000385
 -231 16 0.003146 -0.000409
 -231 17 0.003138 -0.000432
 -231 18 0.00313 -0.000456
 -231 19 0.003122 -0.000481
 -231 20 0.003112 -0.000505
 -231 21 0.003103 -0.000532
 -231 22 0.003093 -0.000555
 -231 23 0.003081 -0.00058
 -231 24 0.003071 -0.000602
 -231 25 0.003059 -0.000626
 -231 26 0.003051 -0.000647
 -231 27 0.003035 -0.000666
 -231 28 0.003021 -0.000689
 -231 29 0.00301 -0.000714
 -231 30 0.002998 -0.000735
 -231 31 0.00298 -0.000756
 -231 32 0.002969 -0.000777
 -231 33 0.002952 -0.0008
 -231 34 0.002939 -0.000821
 -231 35 0.002928 -0.000843
 -231 36 0.002908 -0.000861
 -231 37 0.002891 -0.00088
 -231 38 0.002876 -0.0009
 -231 39 0.002862 -0.00092
 -231 40 0.002847 -0.000938
 -231 41 0.002825 -0.000953
 -231 42 0.00281 -0.000976
 -231 43 0.002797 -0.000996
 -231 44 0.002777 -0.001013
 -231 45 0.002759 -0.00103
 -231 46 0.002739 -0.001048
 -231 47 0.002724 -0.001067
 -231 48 0.002704 -0.001081
 -231 49 0.002687 -0.001097
 -231 50 0.002667 -0.001114
 -230 0 0.003269 0
 -230 1 0.003263 -0.000026
 -230 2 0.00326 -0.00005
 -230 3 0.003262 -0.000075
 -230 4 0.003262 -0.000106
 -230 5 0.003253 -0.000132
 -230 6 0.003255 -0.000157
 -230 7 0.003253 -0.000185
 -230 8 0.003248 -0.000212
 -230 9 0.003241 -0.000237
 -230 10 0.003237 -0.000263
 -230 11 0.003232 -0.00029
 -230 12 0.003227 -0.000317
 -230 13 0.003222 -0.000343
 -230 14 0.00321 -0.000366
 -230 15 0.003202 -0.000392
 -230 16 0.003198 -0.000418
 -230 17 0.00319 -0.000442
 -230 18 0.003182 -0.000466
 -230 19 0.003173 -0.000491
 -230 20 0.003161 -0.000515
 -230 21 0.003151 -0.000539
 -230 22 0.003142 -0.000563
 -230 23 0.003128 -0.000589
 -230 24 0.003117 -0.000611
 -230 25 0.003108 -0.000635
 -230 26 0.003099 -0.000659
 -230 27 0.003081 -0.000682
 -230 28 0.003069 -0.000703
 -230 29 0.003058 -0.000726
 -230 30 0.003045 -0.000749
 -230 31 0.003026 -0.00077
 -230 32 0.003016 -0.000791
 -230 33 0.002999 -0.000813
 -230 34 0.002985 -0.000834
 -230 35 0.002971 -0.000854
 -230 36 0.002952 -0.000875
 -230 37 0.002936 -0.000897
 -230 38 0.002921 -0.000917
 -230 39 0.002904 -0.000937
 -230 40 0.002888 -0.000957
 -230 41 0.00287 -0.000975
 -230 42 0.002852 -0.000993
 -230 43 0.002837 -0.001013
 -230 44 0.002816 -0.00103
 -230 45 0.002799 -0.001047
 -230 46 0.00278 -0.001065
 -230 47 0.002763 -0.001083
 -230 48 0.002741 -0.001102
 -230 49 0.002727 -0.001118
 -230 50 0.002707 -0.001131
 -229 0 0.003316 0
 -229 1 0.003314 -0.000027
 -229 2 0.003311 -0.000056
 -229 3 0.003314 -0.000085
 -229 4 0.003316 -0.000107
 -229 5 0.003303 -0.000132
 -229 6 0.003306 -0.000161
 -229 7 0.003307 -0.000186
 -229 8 0.003299 -0.000215
 -229 9 0.003293 -0.000242
 -229 10 0.00329 -0.000268
 -229 11 0.003289 -0.000295
 -229 12 0.003282 -0.000321
 -229 13 0.003277 -0.000349
 -229 14 0.003263 -0.000374
 -229 15 0.003253 -0.000399
 -229 16 0.003252 -0.000423
 -229 17 0.003242 -0.000451
 -229 18 0.003233 -0.000475
 -229 19 0.003223 -0.000501
 -229 20 0.003212 -0.000525
 -229 21 0.003203 -0.00055
 -229 22 0.003194 -0.000576
 -229 23 0.003179 -0.000599
 -229 24 0.003167 -0.000623
 -229 25 0.003159 -0.000647
 -229 26 0.003145 -0.000671
 -229 27 0.003131 -0.000697
 -229 28 0.003118 -0.000718
 -229 29 0.003105 -0.000741
 -229 30 0.003092 -0.000763
 -229 31 0.003074 -0.000786
 -229 32 0.003062 -0.000807
 -229 33 0.003045 -0.000829
 -229 34 0.003029 -0.000851
 -229 35 0.003014 -0.00087
 -229 36 0.002997 -0.000892
 -229 37 0.002981 -0.000912
 -229 38 0.002966 -0.000932
 -229 39 0.00295 -0.000954
 -229 40 0.00293 -0.000973
 -229 41 0.002913 -0.000992
 -229 42 0.002895 -0.001011
 -229 43 0.002876 -0.00103
 -229 44 0.002859 -0.001049
 -229 45 0.00284 -0.001067
 -229 46 0.002819 -0.001083
 -229 47 0.002803 -0.0011
 -229 48 0.002782 -0.001116
 -229 49 0.002763 -0.001135
 -229 50 0.002745 -0.001149
 -228 0 0.003371 0
 -228 1 0.003371 -0.000028
 -228 2 0.003369 -0.000055
 -228 3 0.003368 -0.000083
 -228 4 0.003366 -0.000112
 -228 5 0.003364 -0.000139
 -228 6 0.003364 -0.000165
 -228 7 0.003358 -0.000192
 -228 8 0.003353 -0.000219
 -228 9 0.00335 -0.000247
 -228 10 0.003342 -0.000274
 -228 11 0.003335 -0.000298
 -228 12 0.003337 -0.000325
 -228 13 0.003328 -0.000357
 -228 14 0.003316 -0.000382
 -228 15 0.003305 -0.000407
 -228 16 0.003305 -0.000431
 -228 17 0.003294 -0.000458
 -228 18 0.003285 -0.000485
 -228 19 0.003276 -0.000511
 -228 20 0.003263 -0.000537
 -228 21 0.003256 -0.000562
 -228 22 0.003246 -0.000585
 -228 23 0.003232 -0.00061
 -228 24 0.003219 -0.000634
 -228 25 0.003209 -0.00066
 -228 26 0.003193 -0.000683
 -228 27 0.003183 -0.000704
 -228 28 0.003168 -0.000732
 -228 29 0.003154 -0.000755
 -228 30 0.003139 -0.000777
 -228 31 0.003124 -0.000801
 -228 32 0.003109 -0.000824
 -228 33 0.003094 -0.000846
 -228 34 0.00308 -0.000868
 -228 35 0.00306 -0.000889
 -228 36 0.003043 -0.00091
 -228 37 0.003025 -0.00093
 -228 38 0.003009 -0.00095
 -228 39 0.002997 -0.000969
 -228 40 0.002973 -0.00099
 -228 41 0.002957 -0.00101
 -228 42 0.002937 -0.001031
 -228 43 0.002923 -0.001049
 -228 44 0.002898 -0.001067
 -228 45 0.002881 -0.001085
 -228 46 0.002859 -0.001102
 -228 47 0.002844 -0.001121
 -228 48 0.002823 -0.001138
 -228 49 0.002802 -0.001154
 -228 50 0.002783 -0.001171
 -227 0 0.003427 0
 -227 1 0.003428 -0.000026
 -227 2 0.003426 -0.000056
 -227 3 0.003426 -0.000086
 -227 4 0.003422 -0.000114
 -227 5 0.00342 -0.000142
 -227 6 0.00342 -0.000168
 -227 7 0.003407 -0.000198
 -227 8 0.003408 -0.000228
 -227 9 0.003408 -0.000253
 -227 10 0.003396 -0.000277
 -227 11 0.003389 -0.000302
 -227 12 0.003395 -0.000333
 -227 13 0.003384 -0.00036
 -227 14 0.00337 -0.000387
 -227 15 0.003361 -0.000415
 -227 16 0.003358 -0.000441
 -227 17 0.003348 -0.000467
 -227 18 0.003338 -0.000494
 -227 19 0.003329 -0.000521
 -227 20 0.003318 -0.000547
 -227 21 0.003308 -0.000573
 -227 22 0.0033 -0.000598
 -227 23 0.003285 -0.000627
 -227 24 0.003267 -0.00065
 -227 25 0.003257 -0.000671
 -227 26 0.003243 -0.000696
 -227 27 0.003233 -0.000721
 -227 28 0.003217 -0.000745
 -227 29 0.003204 -0.000769
 -227 30 0.003188 -0.000792
 -227 31 0.003173 -0.000815
 -227 32 0.003157 -0.000838
 -227 33 0.00314 -0.000861
 -227 34 0.003127 -0.000883
 -227 35 0.003109 -0.000903
 -227 36 0.003091 -0.000927
 -227 37 0.003074 -0.000948
 -227 38 0.003056 -0.000969
 -227 39 0.003038 -0.000989
 -227 40 0.003018 -0.001009
 -227 41 0.003001 -0.001029
 -227 42 0.002981 -0.001048
 -227 43 0.002962 -0.001066
 -227 44 0.002942 -0.001084
 -227 45 0.002923 -0.001102
 -227 46 0.002903 -0.00112
 -227 47 0.002883 -0.00114
 -227 48 0.002864 -0.001158
 -227 49 0.002841 -0.001175
 -227 50 0.002823 -0.001193
 -226 0 0.003482 0
 -226 1 0.003482 -0.000028
 -226 2 0.003483 -0.000056
 -226 3 0.003482 -0.000086
 -226 4 0.003478 -0.000115
 -226 5 0.003478 -0.000144
 -226 6 0.003475 -0.000173
 -226 7 0.00347 -0.000199
 -226 8 0.003462 -0.000229
 -226 9 0.003463 -0.000255
 -226 10 0.003453 -0.000283
 -226 11 0.00345 -0.000315
 -226 12 0.003448 -0.000343
 -226 13 0.003439 -0.000368
 -226 14 0.003428 -0.000393
 -226 15 0.003418 -0.000423
 -226 16 0.003412 -0.00045
 -226 17 0.003403 -0.000477
 -226 18 0.003393 -0.000505
 -226 19 0.003384 -0.000532
 -226 20 0.003374 -0.000558
 -226 21 0.003358 -0.000583
 -226 22 0.00335 -0.000607
 -226 23 0.003337 -0.000633
 -226 24 0.00332 -0.000661
 -226 25 0.003308 -0.000687
 -226 26 0.003297 -0.000711
 -226 27 0.003283 -0.000734
 -226 28 0.003267 -0.000759
 -226 29 0.003254 -0.000785
 -226 30 0.003239 -0.000807
 -226 31 0.003224 -0.000831
 -226 32 0.003205 -0.000853
 -226 33 0.003193 -0.000875
 -226 34 0.003172 -0.0009
 -226 35 0.003157 -0.000922
 -226 36 0.003139 -0.000944
 -226 37 0.003121 -0.000966
 -226 38 0.003102 -0.000988
 -226 39 0.003085 -0.00101
 -226 40 0.003063 -0.001027
 -226 41 0.003044 -0.001046
 -226 42 0.003029 -0.001068
 -226 43 0.003007 -0.001088
 -226 44 0.002987 -0.001106
 -226 45 0.002967 -0.001125
 -226 46 0.002946 -0.001143
 -226 47 0.002926 -0.001161
 -226 48 0.002906 -0.001179
 -226 49 0.002883 -0.001196
 -226 50 0.002865 -0.001213
 -225 0 0.003544 0
 -225 1 0.003541 -0.000031
 -225 2 0.003539 -0.000059
 -225 3 0.003537 -0.000087
 -225 4 0.003539 -0.000117
 -225 5 0.003536 -0.000146
 -225 6 0.003528 -0.000176
 -225 7 0.003528 -0.000202
 -225 8 0.00352 -0.000232
 -225 9 0.003517 -0.000261
 -225 10 0.003512 -0.00029
 -225 11 0.003508 -0.000319
 -225 12 0.003499 -0.000346
 -225 13 0.003494 -0.000375
 -225 14 0.003484 -0.000405
 -225 15 0.003473 -0.000433
 -225 16 0.003465 -0.00046
 -225 17 0.003458 -0.000485
 -225 18 0.003447 -0.000512
 -225 19 0.003439 -0.000542
 -225 20 0.003427 -0.00057
 -225 21 0.003411 -0.000596
 -225 22 0.003402 -0.00062
 -225 23 0.003388 -0.000645
 -225 24 0.00338 -0.000675
 -225 25 0.003363 -0.000699
 -225 26 0.00335 -0.000725
 -225 27 0.003334 -0.000749
 -225 28 0.00332 -0.000775
 -225 29 0.003302 -0.000799
 -225 30 0.00329 -0.000824
 -225 31 0.003272 -0.000846
 -225 32 0.003253 -0.000871
 -225 33 0.003242 -0.000896
 -225 34 0.003221 -0.000917
 -225 35 0.003204 -0.000941
 -225 36 0.003189 -0.000962
 -225 37 0.003168 -0.000983
 -225 38 0.003151 -0.001004
 -225 39 0.003131 -0.001027
 -225 40 0.003108 -0.001047
 -225 41 0.003095 -0.00107
 -225 42 0.003075 -0.001088
 -225 43 0.003051 -0.001107
 -225 44 0.003032 -0.001127
 -225 45 0.00301 -0.001147
 -225 46 0.002991 -0.001165
 -225 47 0.002973 -0.001184
 -225 48 0.002946 -0.001199
 -225 49 0.002925 -0.001217
 -225 50 0.002904 -0.001234
 -224 0 0.003608 0
 -224 1 0.0036 -0.000029
 -224 2 0.003597 -0.000058
 -224 3 0.003597 -0.000086
 -224 4 0.003598 -0.000118
 -224 5 0.003595 -0.000147
 -224 6 0.003584 -0.000177
 -224 7 0.003585 -0.000208
 -224 8 0.003581 -0.000238
 -224 9 0.003576 -0.000267
 -224 10 0.003572 -0.000296
 -224 11 0.003563 -0.000327
 -224 12 0.003554 -0.000356
 -224 13 0.003553 -0.000383
 -224 14 0.003542 -0.000411
 -224 15 0.003533 -0.000442
 -224 16 0.003523 -0.000473
 -224 17 0.003516 -0.000503
 -224 18 0.003504 -0.00053
 -224 19 0.003491 -0.000556
 -224 20 0.003484 -0.00058
 -224 21 0.003469 -0.00061
 -224 22 0.003457 -0.000636
 -224 23 0.003442 -0.000662
 -224 24 0.003432 -0.000688
 -224 25 0.003417 -0.000714
 -224 26 0.003401 -0.000739
 -224 27 0.003385 -0.000762
 -224 28 0.003374 -0.000791
 -224 29 0.003359 -0.000815
 -224 30 0.003343 -0.000839
 -224 31 0.003322 -0.000864
 -224 32 0.003307 -0.000886
 -224 33 0.003293 -0.00091
 -224 34 0.003274 -0.000934
 -224 35 0.003253 -0.000958
 -224 36 0.003236 -0.000981
 -224 37 0.003217 -0.001001
 -224 38 0.0032 -0.001027
 -224 39 0.003178 -0.001046
 -224 40 0.003155 -0.001067
 -224 41 0.003142 -0.001091
 -224 42 0.003121 -0.00111
 -224 43 0.003096 -0.001127
 -224 44 0.003078 -0.001147
 -224 45 0.003054 -0.001165
 -224 46 0.003033 -0.001186
 -224 47 0.003014 -0.001201
 -224 48 0.00299 -0.001221
 -224 49 0.002967 -0.001238
 -224 50 0.002945 -0.001255
 -223 0 0.003668 0
 -223 1 0.003664 -0.000029
 -223 2 0.003657 -0.00006
 -223 3 0.003658 -0.000093
 -223 4 0.003659 -0.000123
 -223 5 0.003654 -0.000153
 -223 6 0.00365 -0.000182
 -223 7 0.003644 -0.000214
 -223 8 0.003642 -0.000244
 -223 9 0.003636 -0.000274
 -223 10 0.003628 -0.000302
 -223 11 0.00362 -0.00033
 -223 12 0.003614 -0.00036
 -223 13 0.003607 -0.000393
 -223 14 0.003599 -0.000422
 -223 15 0.003594 -0.000449
 -223 16 0.003583 -0.00048
 -223 17 0.00357 -0.000511
 -223 18 0.003561 -0.000535
 -223 19 0.003549 -0.000562
 -223 20 0.00354 -0.000588
 -223 21 0.003528 -0.000617
 -223 22 0.003515 -0.000647
 -223 23 0.003502 -0.000675
 -223 24 0.003491 -0.000702
 -223 25 0.003476 -0.000728
 -223 26 0.003457 -0.000755
 -223 27 0.003441 -0.000782
 -223 28 0.003429 -0.000807
 -223 29 0.003413 -0.000833
 -223 30 0.003398 -0.000857
 -223 31 0.003377 -0.000882
 -223 32 0.003359 -0.000906
 -223 33 0.003342 -0.00093
 -223 34 0.003328 -0.000952
 -223 35 0.003305 -0.000975
 -223 36 0.003284 -0.000998
 -223 37 0.003269 -0.001021
 -223 38 0.003247 -0.001046
 -223 39 0.003227 -0.001066
 -223 40 0.003207 -0.001087
 -223 41 0.003187 -0.001109
 -223 42 0.003166 -0.00113
 -223 43 0.003143 -0.001148
 -223 44 0.003121 -0.001168
 -223 45 0.003097 -0.001183
 -223 46 0.003079 -0.001206
 -223 47 0.003056 -0.001227
 -223 48 0.003036 -0.001245
 -223 49 0.00301 -0.001262
 -223 50 0.002991 -0.001278
 -222 0 0.00373 0
 -222 1 0.003722 -0.000032
 -222 2 0.003718 -0.000063
 -222 3 0.003719 -0.000094
 -222 4 0.00372 -0.000125
 -222 5 0.003714 -0.000157
 -222 6 0.003711 -0.000187
 -222 7 0.003706 -0.000218
 -222 8 0.003702 -0.000248
 -222 9 0.003697 -0.000278
 -222 10 0.003689 -0.000309
 -222 11 0.003684 -0.00034
 -222 12 0.003681 -0.000369
 -222 13 0.00367 -0.000398
 -222 14 0.003659 -0.000426
 -222 15 0.003652 -0.000456
 -222 16 0.00364 -0.000486
 -222 17 0.003631 -0.000518
 -222 18 0.00362 -0.000549
 -222 19 0.003609 -0.000578
 -222 20 0.003595 -0.000606
 -222 21 0.003585 -0.000634
 -222 22 0.003569 -0.000662
 -222 23 0.003553 -0.000685
 -222 24 0.003545 -0.000715
 -222 25 0.003528 -0.000742
 -222 26 0.003515 -0.000768
 -222 27 0.003497 -0.000795
 -222 28 0.003485 -0.000821
 -222 29 0.003463 -0.000844
 -222 30 0.00345 -0.000873
 -222 31 0.003431 -0.000896
 -222 32 0.003413 -0.000923
 -222 33 0.003391 -0.00095
 -222 34 0.003375 -0.000973
 -222 35 0.003356 -0.000996
 -222 36 0.003335 -0.001017
 -222 37 0.003321 -0.001043
 -222 38 0.003296 -0.001064
 -222 39 0.003277 -0.001084
 -222 40 0.003254 -0.001107
 -222 41 0.003233 -0.001129
 -222 42 0.003213 -0.001149
 -222 43 0.003192 -0.001169
 -222 44 0.003166 -0.001189
 -222 45 0.003146 -0.00121
 -222 46 0.003129 -0.001231
 -222 47 0.003099 -0.001246
 -222 48 0.003079 -0.001266
 -222 49 0.003055 -0.001284
 -222 50 0.003031 -0.001303
 -221 0 0.003794 0
 -221 1 0.003788 -0.00003
 -221 2 0.003783 -0.000062
 -221 3 0.003783 -0.000095
 -221 4 0.003784 -0.000127
 -221 5 0.003781 -0.000158
 -221 6 0.003772 -0.000187
 -221 7 0.003771 -0.000218
 -221 8 0.003764 -0.000252
 -221 9 0.003758 -0.000284
 -221 10 0.003752 -0.000316
 -221 11 0.003747 -0.000349
 -221 12 0.003736 -0.000378
 -221 13 0.003731 -0.000407
 -221 14 0.00372 -0.000442
 -221 15 0.003712 -0.00047
 -221 16 0.003698 -0.000492
 -221 17 0.003695 -0.000524
 -221 18 0.00368 -0.000559
 -221 19 0.003665 -0.000585
 -221 20 0.003654 -0.000613
 -221 21 0.003643 -0.000646
 -221 22 0.003628 -0.000676
 -221 23 0.003611 -0.000699
 -221 24 0.003601 -0.000731
 -221 25 0.003587 -0.000761
 -221 26 0.003571 -0.000785
 -221 27 0.003551 -0.000811
 -221 28 0.003535 -0.000839
 -221 29 0.003519 -0.000865
 -221 30 0.003504 -0.000891
 -221 31 0.003487 -0.000915
 -221 32 0.003467 -0.000939
 -221 33 0.003447 -0.000963
 -221 34 0.003428 -0.000991
 -221 35 0.003407 -0.001015
 -221 36 0.003389 -0.001038
 -221 37 0.003371 -0.001061
 -221 38 0.003345 -0.001083
 -221 39 0.003328 -0.001106
 -221 40 0.003305 -0.001128
 -221 41 0.003283 -0.001153
 -221 42 0.003261 -0.001172
 -221 43 0.003239 -0.001193
 -221 44 0.003215 -0.001215
 -221 45 0.003193 -0.001233
 -221 46 0.003174 -0.001252
 -221 47 0.003147 -0.001272
 -221 48 0.003123 -0.00129
 -221 49 0.003101 -0.001308
 -221 50 0.003075 -0.001325
 -220 0 0.003857 0
 -220 1 0.003852 -0.00003
 -220 2 0.00385 -0.000064
 -220 3 0.003843 -0.000097
 -220 4 0.003848 -0.00013
 -220 5 0.003841 -0.000163
 -220 6 0.003838 -0.000195
 -220 7 0.003834 -0.000226
 -220 8 0.003829 -0.000258
 -220 9 0.003826 -0.000291
 -220 10 0.003817 -0.000325
 -220 11 0.003804 -0.000349
 -220 12 0.003796 -0.000382
 -220 13 0.003795 -0.000415
 -220 14 0.003784 -0.000444
 -220 15 0.003775 -0.000479
 -220 16 0.00376 -0.00051
 -220 17 0.003756 -0.000541
 -220 18 0.003745 -0.00057
 -220 19 0.003722 -0.000597
 -220 20 0.003715 -0.000622
 -220 21 0.003708 -0.000654
 -220 22 0.00369 -0.000686
 -220 23 0.003674 -0.000716
 -220 24 0.003662 -0.000747
 -220 25 0.003641 -0.000774
 -220 26 0.003624 -0.0008
 -220 27 0.003607 -0.000828
 -220 28 0.003591 -0.000851
 -220 29 0.003576 -0.00088
 -220 30 0.003559 -0.000907
 -220 31 0.003542 -0.000933
 -220 32 0.003522 -0.00096
 -220 33 0.003502 -0.000985
 -220 34 0.00348 -0.001009
 -220 35 0.003464 -0.001036
 -220 36 0.003443 -0.001058
 -220 37 0.003422 -0.001083
 -220 38 0.003395 -0.001107
 -220 39 0.003379 -0.001126
 -220 40 0.003358 -0.00115
 -220 41 0.003333 -0.001175
 -220 42 0.00331 -0.001194
 -220 43 0.00329 -0.001216
 -220 44 0.003263 -0.001236
 -220 45 0.003241 -0.001258
 -220 46 0.003215 -0.001278
 -220 47 0.003193 -0.001294
 -220 48 0.003167 -0.001314
 -220 49 0.003145 -0.001333
 -220 50 0.003121 -0.001351
 -219 0 0.003917 0
 -219 1 0.003918 -0.000034
 -219 2 0.003914 -0.000068
 -219 3 0.003907 -0.000101
 -219 4 0.003912 -0.000132
 -219 5 0.003905 -0.000163
 -219 6 0.003903 -0.000194
 -219 7 0.003899 -0.000231
 -219 8 0.003896 -0.000266
 -219 9 0.003889 -0.000297
 -219 10 0.003883 -0.000327
 -219 11 0.00387 -0.000361
 -219 12 0.003868 -0.000397
 -219 13 0.003858 -0.000426
 -219 14 0.003846 -0.000455
 -219 15 0.003839 -0.000488
 -219 16 0.003828 -0.000521
 -219 17 0.003812 -0.000555
 -219 18 0.0038 -0.000584
 -219 19 0.003786 -0.000611
 -219 20 0.003777 -0.000642
 -219 21 0.003768 -0.000672
 -219 22 0.00375 -0.000699
 -219 23 0.003733 -0.000728
 -219 24 0.003731 -0.000758
 -219 25 0.003697 -0.000786
 -219 26 0.003684 -0.000818
 -219 27 0.003668 -0.000847
 -219 28 0.003649 -0.000874
 -219 29 0.003634 -0.000898
 -219 30 0.003618 -0.000926
 -219 31 0.003594 -0.000951
 -219 32 0.00358 -0.000978
 -219 33 0.003559 -0.001006
 -219 34 0.003538 -0.001032
 -219 35 0.003518 -0.001057
 -219 36 0.003494 -0.001082
 -219 37 0.003478 -0.001104
 -219 38 0.003451 -0.001128
 -219 39 0.003431 -0.001151
 -219 40 0.003412 -0.001173
 -219 41 0.003382 -0.001195
 -219 42 0.003362 -0.001216
 -219 43 0.003337 -0.001239
 -219 44 0.003312 -0.001259
 -219 45 0.003291 -0.001281
 -219 46 0.003262 -0.0013
 -219 47 0.003241 -0.001321
 -219 48 0.003215 -0.001339
 -219 49 0.003192 -0.00136
 -219 50 0.003166 -0.001376
 -218 0 0.003981 0
 -218 1 0.003991 -0.000032
 -218 2 0.003982 -0.000068
 -218 3 0.003973 -0.000104
 -218 4 0.003977 -0.000136
 -218 5 0.003973 -0.000173
 -218 6 0.00397 -0.000205
 -218 7 0.003964 -0.000235
 -218 8 0.003959 -0.000269
 -218 9 0.003953 -0.000303
 -218 10 0.003945 -0.000335
 -218 11 0.003939 -0.00037
 -218 12 0.003929 -0.000404
 -218 13 0.003919 -0.000433
 -218 14 0.003909 -0.000469
 -218 15 0.0039 -0.000498
 -218 16 0.003892 -0.000528
 -218 17 0.003878 -0.000562
 -218 18 0.003865 -0.000593
 -218 19 0.003855 -0.000626
 -218 20 0.00384 -0.00066
 -218 21 0.003826 -0.000688
 -218 22 0.003808 -0.000717
 -218 23 0.003795 -0.000749
 -218 24 0.003792 -0.000777
 -218 25 0.003758 -0.000805
 -218 26 0.003745 -0.000835
 -218 27 0.003731 -0.000864
 -218 28 0.003708 -0.000892
 -218 29 0.003696 -0.000923
 -218 30 0.003674 -0.000949
 -218 31 0.003656 -0.000974
 -218 32 0.003637 -0.000998
 -218 33 0.003618 -0.001025
 -218 34 0.003597 -0.001052
 -218 35 0.003573 -0.001077
 -218 36 0.003547 -0.001102
 -218 37 0.003527 -0.001129
 -218 38 0.003506 -0.001148
 -218 39 0.00348 -0.00117
 -218 40 0.003457 -0.00119
 -218 41 0.003433 -0.001215
 -218 42 0.003413 -0.00124
 -218 43 0.003388 -0.001263
 -218 44 0.003364 -0.001284
 -218 45 0.003339 -0.001304
 -218 46 0.003313 -0.001325
 -218 47 0.003287 -0.001344
 -218 48 0.003263 -0.001363
 -218 49 0.003238 -0.001382
 -218 50 0.003211 -0.001401
 -217 0 0.004052 0
 -217 1 0.004056 -0.000035
 -217 2 0.004052 -0.000068
 -217 3 0.004046 -0.000103
 -217 4 0.004046 -0.00014
 -217 5 0.00404 -0.000174
 -217 6 0.004039 -0.000205
 -217 7 0.004032 -0.000238
 -217 8 0.004024 -0.000275
 -217 9 0.004019 -0.000307
 -217 10 0.004013 -0.000343
 -217 11 0.004004 -0.000377
 -217 12 0.003993 -0.000411
 -217 13 0.00399 -0.000446
 -217 14 0.003975 -0.000479
 -217 15 0.003963 -0.000511
 -217 16 0.003958 -0.000545
 -217 17 0.003948 -0.000577
 -217 18 0.003935 -0.000607
 -217 19 0.003919 -0.00064
 -217 20 0.003905 -0.000672
 -217 21 0.003891 -0.0007
 -217 22 0.003877 -0.000727
 -217 23 0.003854 -0.000767
 -217 24 0.00385 -0.000801
 -217 25 0.003823 -0.000823
 -217 26 0.003808 -0.000852
 -217 27 0.003792 -0.00088
 -217 28 0.003771 -0.000909
 -217 29 0.00375 -0.000941
 -217 30 0.003728 -0.000967
 -217 31 0.003715 -0.000995
 -217 32 0.003695 -0.00102
 -217 33 0.003674 -0.001048
 -217 34 0.003652 -0.001074
 -217 35 0.003627 -0.001097
 -217 36 0.003606 -0.001123
 -217 37 0.003579 -0.001148
 -217 38 0.003562 -0.001171
 -217 39 0.003536 -0.001196
 -217 40 0.00351 -0.001223
 -217 41 0.003488 -0.001244
 -217 42 0.003464 -0.001266
 -217 43 0.003439 -0.001289
 -217 44 0.003413 -0.001309
 -217 45 0.003389 -0.00133
 -217 46 0.00336 -0.001352
 -217 47 0.003333 -0.00137
 -217 48 0.003314 -0.001391
 -217 49 0.003286 -0.001409
 -217 50 0.003257 -0.001428
 -216 0 0.004131 0
 -216 1 0.004122 -0.000032
 -216 2 0.004115 -0.000069
 -216 3 0.00412 -0.000105
 -216 4 0.004114 -0.000142
 -216 5 0.004106 -0.000176
 -216 6 0.004103 -0.000204
 -216 7 0.0041 -0.00024
 -216 8 0.00409 -0.000281
 -216 9 0.00409 -0.000317
 -216 10 0.004086 -0.000353
 -216 11 0.004073 -0.000388
 -216 12 0.004066 -0.000417
 -216 13 0.004056 -0.000455
 -216 14 0.004048 -0.000486
 -216 15 0.004038 -0.000521
 -216 16 0.00403 -0.000557
 -216 17 0.004014 -0.000588
 -216 18 0.003995 -0.000617
 -216 19 0.003981 -0.000653
 -216 20 0.003969 -0.000686
 -216 21 0.003952 -0.000717
 -216 22 0.003939 -0.000744
 -216 23 0.003922 -0.000774
 -216 24 0.003903 -0.000808
 -216 25 0.003887 -0.000841
 -216 26 0.00387 -0.000871
 -216 27 0.003854 -0.0009
